uid,id,country,gender,group,dt,total_spent,group,join_dt,device,join_dt
1035984,1035984,USA,,B,,0,B,2023-01-29,I,2023-01-29
1035985,1035985,FRA,F,A,,0,A,2023-01-25,A,2023-01-25
1035986,1035986,BRA,,A,,0,A,2023-01-25,A,2023-01-25
1035987,1035987,FRA,,A,,0,A,2023-01-26,I,2023-01-26
1035988,1035988,FRA,M,B,,0,B,2023-01-25,I,2023-01-25
1035989,1035989,USA,F,A,,0,A,2023-01-26,I,2023-01-26
1035990,1035990,USA,M,B,,0,B,2023-01-28,A,2023-01-28
1035991,1035991,USA,,A,,0,A,2023-01-31,I,2023-01-31
1035992,1035992,FRA,,A,,0,A,2023-01-29,I,2023-01-29
1035993,1035993,USA,M,A,,0,A,2023-01-26,I,2023-01-26
1035994,1035994,USA,F,A,,0,A,2023-01-28,I,2023-01-28
1035995,1035995,BRA,,A,,0,A,2023-01-28,A,2023-01-28
1035996,1035996,BRA,M,B,,0,B,2023-01-29,A,2023-01-29
1035997,1035997,USA,,A,,0,A,2023-01-25,I,2023-01-25
1035998,1035998,BRA,F,A,,0,A,2023-02-03,A,2023-02-03
1035999,1035999,USA,M,A,,0,A,2023-01-25,A,2023-01-25
1036000,1036000,USA,M,A,,0,A,2023-01-25,A,2023-01-25
1036001,1036001,USA,,A,,0,A,2023-01-29,A,2023-01-29
1036002,1036002,AUS,M,B,,0,B,2023-01-26,A,2023-01-26
1036003,1036003,USA,,A,,0,A,2023-01-25,A,2023-01-25
1036004,1036004,USA,F,B,,0,B,2023-02-03,A,2023-02-03
1036005,1036005,USA,F,B,,0,B,2023-01-29,A,2023-01-29
1036006,1036006,TUR,M,B,,0,B,2023-02-03,I,2023-02-03
1036007,1036007,BRA,F,A,,0,A,2023-02-02,I,2023-02-02
1036008,1036008,BRA,M,A,,0,A,2023-01-29,A,2023-01-29
1036009,1036009,CAN,F,B,,0,B,2023-02-03,A,2023-02-03
1036010,1036010,BRA,M,A,,0,A,2023-01-25,A,2023-01-25
1036011,1036011,USA,M,B,,0,B,2023-01-25,A,2023-01-25
1036012,1036012,CAN,F,B,,0,B,2023-02-01,I,2023-02-01
1036013,1036013,MEX,M,B,,0,B,2023-01-25,A,2023-01-25
1036014,1036014,BRA,F,A,,0,A,2023-01-29,A,2023-01-29
1036015,1036015,CAN,M,B,,0,B,2023-01-26,A,2023-01-26
1036016,1036016,BRA,M,B,,0,B,2023-01-27,A,2023-01-27
1036017,1036017,USA,F,B,,0,B,2023-01-27,A,2023-01-27
1036018,1036018,TUR,M,B,,0,B,2023-02-02,A,2023-02-02
1036019,1036019,MEX,M,A,,0,A,2023-01-25,A,2023-01-25
1036020,1036020,CAN,F,B,,0,B,2023-01-27,A,2023-01-27
1036022,1036022,USA,F,B,,0,B,2023-01-25,A,2023-01-25
1036023,1036023,USA,M,A,,0,A,2023-01-27,A,2023-01-27
1036024,1036024,USA,F,A,,0,A,2023-01-31,I,2023-01-31
1036025,1036025,TUR,,B,,0,B,2023-01-30,A,2023-01-30
1036026,1036026,USA,M,A,,0,A,2023-02-06,I,2023-02-06
1036027,1036027,DEU,M,B,,0,B,2023-01-26,A,2023-01-26
1036029,1036029,DEU,F,B,,0,B,2023-02-06,I,2023-02-06
1036030,1036030,,M,B,,0,B,2023-01-25,A,2023-01-25
1036031,1036031,CAN,M,A,,0,A,2023-01-25,A,2023-01-25
1036032,1036032,ESP,M,B,,0,B,2023-01-25,A,2023-01-25
1036033,1036033,ESP,M,A,,0,A,2023-01-25,A,2023-01-25
1036034,1036034,MEX,F,B,,0,B,2023-01-30,A,2023-01-30
1036035,1036035,TUR,M,B,,0,B,2023-02-04,I,2023-02-04
1036036,1036036,BRA,F,A,,0,A,2023-01-25,I,2023-01-25
1036037,1036037,USA,M,B,,0,B,2023-01-27,A,2023-01-27
1036038,1036038,USA,M,A,,0,A,2023-01-25,I,2023-01-25
1036039,1036039,BRA,M,B,,0,B,2023-01-27,A,2023-01-27
1036040,1036040,GBR,M,A,,0,A,2023-01-26,A,2023-01-26
1036041,1036041,TUR,,B,,0,B,2023-01-26,A,2023-01-26
1036042,1036042,GBR,O,B,,0,B,2023-01-27,I,2023-01-27
1036043,1036043,FRA,F,A,,0,A,2023-01-25,A,2023-01-25
1036044,1036044,USA,F,B,,0,B,2023-01-27,A,2023-01-27
1036045,1036045,MEX,,B,,0,B,2023-01-25,A,2023-01-25
1036046,1036046,USA,M,B,,0,B,2023-02-05,A,2023-02-05
1036047,1036047,BRA,F,B,,0,B,2023-01-26,A,2023-01-26
1036048,1036048,BRA,F,B,,0,B,2023-01-28,A,2023-01-28
1036049,1036049,DEU,M,A,,0,A,2023-01-25,A,2023-01-25
1036050,1036050,CAN,M,A,,0,A,2023-01-28,A,2023-01-28
1036051,1036051,USA,,A,,0,A,2023-01-28,A,2023-01-28
1036052,1036052,DEU,F,A,,0,A,2023-01-26,A,2023-01-26
1036053,1036053,TUR,F,A,,0,A,2023-01-25,I,2023-01-25
1036054,1036054,USA,M,A,,0,A,2023-01-25,A,2023-01-25
1036055,1036055,FRA,,A,,0,A,2023-01-28,A,2023-01-28
1036056,1036056,USA,M,B,,0,B,2023-01-25,I,2023-01-25
1036057,1036057,TUR,,B,,0,B,2023-01-26,A,2023-01-26
1036058,1036058,MEX,M,A,,0,A,2023-01-25,A,2023-01-25
1036059,1036059,BRA,O,B,,0,B,2023-01-31,A,2023-01-31
1036060,1036060,DEU,M,B,,0,B,2023-01-30,I,2023-01-30
1036061,1036061,MEX,M,B,,0,B,2023-02-01,I,2023-02-01
1036062,1036062,USA,F,A,,0,A,2023-02-01,I,2023-02-01
1036063,1036063,BRA,F,B,,0,B,2023-01-27,A,2023-01-27
1036064,1036064,BRA,F,A,,0,A,2023-01-26,I,2023-01-26
1036065,1036065,FRA,F,B,,0,B,2023-02-03,A,2023-02-03
1036066,1036066,USA,F,B,,0,B,2023-01-25,A,2023-01-25
1036067,1036067,USA,M,B,,0,B,2023-01-25,I,2023-01-25
1036068,1036068,CAN,O,B,,0,B,2023-01-28,I,2023-01-28
1036069,1036069,DEU,M,A,,0,A,2023-01-30,A,2023-01-30
1036070,1036070,MEX,M,B,,0,B,2023-01-29,A,2023-01-29
1036071,1036071,BRA,M,B,,0,B,2023-01-31,I,2023-01-31
1036072,1036072,DEU,F,B,,0,B,2023-01-30,I,2023-01-30
1036073,1036073,DEU,,A,,0,A,2023-01-28,A,2023-01-28
1036074,1036074,TUR,F,A,,0,A,2023-02-06,A,2023-02-06
1036075,1036075,BRA,M,A,2023-02-01,136.4,A,2023-02-01,I,2023-02-01
1036076,1036076,ESP,F,B,,0,B,2023-01-25,A,2023-01-25
1036077,1036077,MEX,M,B,,0,B,2023-01-28,A,2023-01-28
1036078,1036078,,F,B,,0,B,2023-01-25,A,2023-01-25
1036079,1036079,AUS,M,A,,0,A,2023-01-26,A,2023-01-26
1036080,1036080,USA,F,A,,0,A,2023-02-06,I,2023-02-06
1036081,1036081,MEX,F,A,,0,A,2023-01-29,I,2023-01-29
1036082,1036082,USA,M,B,,0,B,2023-01-27,A,2023-01-27
1036083,1036083,BRA,,B,,0,B,2023-01-29,I,2023-01-29
1036084,1036084,BRA,O,B,,0,B,2023-01-26,A,2023-01-26
1036085,1036085,USA,M,A,,0,A,2023-01-25,I,2023-01-25
1036086,1036086,USA,F,A,,0,A,2023-01-27,I,2023-01-27
1036087,1036087,ESP,M,B,,0,B,2023-01-31,A,2023-01-31
1036088,1036088,BRA,F,B,,0,B,2023-01-25,I,2023-01-25
1036089,1036089,AUS,F,B,,0,B,2023-01-29,,2023-01-29
1036090,1036090,FRA,,A,,0,A,2023-01-31,I,2023-01-31
1036091,1036091,ESP,M,B,,0,B,2023-01-27,A,2023-01-27
1036092,1036092,USA,M,B,,0,B,2023-01-26,A,2023-01-26
1036093,1036093,MEX,F,B,,0,B,2023-01-27,A,2023-01-27
1036094,1036094,DEU,F,A,,0,A,2023-01-26,A,2023-01-26
1036095,1036095,USA,F,B,,0,B,2023-01-29,,2023-01-29
1036096,1036096,GBR,,A,,0,A,2023-01-26,A,2023-01-26
1036097,1036097,MEX,M,A,,0,A,2023-02-03,A,2023-02-03
1036098,1036098,BRA,F,B,,0,B,2023-01-26,A,2023-01-26
1036099,1036099,USA,F,A,,0,A,2023-02-01,I,2023-02-01
1036100,1036100,USA,F,B,,0,B,2023-02-06,A,2023-02-06
1036101,1036101,USA,F,A,,0,A,2023-02-01,A,2023-02-01
1036102,1036102,USA,F,B,,0,B,2023-01-29,A,2023-01-29
1036103,1036103,MEX,F,A,,0,A,2023-01-26,I,2023-01-26
1036104,1036104,USA,F,A,,0,A,2023-01-25,A,2023-01-25
1036105,1036105,DEU,M,A,,0,A,2023-01-28,A,2023-01-28
1036106,1036106,BRA,F,A,,0,A,2023-01-26,A,2023-01-26
1036107,1036107,,M,B,,0,B,2023-01-29,I,2023-01-29
1036108,1036108,BRA,M,A,,0,A,2023-01-27,A,2023-01-27
1036109,1036109,USA,,B,,0,B,2023-01-31,I,2023-01-31
1036110,1036110,BRA,M,A,,0,A,2023-02-01,A,2023-02-01
1036111,1036111,BRA,M,B,,0,B,2023-01-27,I,2023-01-27
1036112,1036112,DEU,M,A,,0,A,2023-01-29,A,2023-01-29
1036113,1036113,CAN,F,B,,0,B,2023-02-06,A,2023-02-06
1036114,1036114,USA,F,B,,0,B,2023-01-27,A,2023-01-27
1036115,1036115,DEU,M,B,,0,B,2023-01-25,I,2023-01-25
1036116,1036116,BRA,M,B,,0,B,2023-02-02,A,2023-02-02
1036117,1036117,MEX,F,B,,0,B,2023-01-25,I,2023-01-25
1036118,1036118,BRA,M,B,,0,B,2023-01-25,A,2023-01-25
1036119,1036119,FRA,F,B,,0,B,2023-01-27,I,2023-01-27
1036120,1036120,BRA,M,B,,0,B,2023-01-27,I,2023-01-27
1036121,1036121,CAN,F,A,,0,A,2023-01-26,A,2023-01-26
1036122,1036122,GBR,F,A,,0,A,2023-01-31,A,2023-01-31
1036123,1036123,USA,F,B,,0,B,2023-01-27,I,2023-01-27
1036124,1036124,ESP,F,A,,0,A,2023-02-05,A,2023-02-05
1036125,1036125,BRA,F,A,2023-01-28,126.81,A,2023-01-28,I,2023-01-28
1036126,1036126,USA,F,A,2023-01-25,75.31,A,2023-01-25,A,2023-01-25
1036127,1036127,DEU,M,B,,0,B,2023-01-25,A,2023-01-25
1036128,1036128,USA,M,A,,0,A,2023-01-26,A,2023-01-26
1036129,1036129,BRA,M,B,,0,B,2023-01-31,A,2023-01-31
1036130,1036130,FRA,F,A,,0,A,2023-02-04,A,2023-02-04
1036131,1036131,USA,,A,,0,A,2023-01-26,I,2023-01-26
1036132,1036132,BRA,M,A,,0,A,2023-01-30,I,2023-01-30
1036134,1036134,FRA,F,B,,0,B,2023-01-25,I,2023-01-25
1036135,1036135,BRA,,B,,0,B,2023-01-28,A,2023-01-28
1036136,1036136,BRA,F,B,,0,B,2023-01-31,A,2023-01-31
1036137,1036137,BRA,F,A,,0,A,2023-01-30,A,2023-01-30
1036138,1036138,USA,M,B,,0,B,2023-01-27,A,2023-01-27
1036139,1036139,BRA,,B,,0,B,2023-02-02,,2023-02-02
1036140,1036140,BRA,,B,,0,B,2023-02-03,I,2023-02-03
1036141,1036141,GBR,F,A,,0,A,2023-01-30,A,2023-01-30
1036142,1036142,BRA,F,A,,0,A,2023-01-28,A,2023-01-28
1036143,1036143,DEU,M,A,,0,A,2023-01-27,A,2023-01-27
1036144,1036144,TUR,F,B,,0,B,2023-02-02,I,2023-02-02
1036145,1036145,MEX,F,B,,0,B,2023-01-26,I,2023-01-26
1036146,1036146,USA,M,A,,0,A,2023-01-27,I,2023-01-27
1036147,1036147,USA,F,A,,0,A,2023-01-25,A,2023-01-25
1036148,1036148,USA,F,B,,0,B,2023-01-27,A,2023-01-27
1036149,1036149,MEX,,B,,0,B,2023-01-29,I,2023-01-29
1036150,1036150,TUR,F,B,,0,B,2023-01-25,A,2023-01-25
1036151,1036151,USA,F,B,,0,B,2023-01-25,A,2023-01-25
1036152,1036152,USA,F,A,,0,A,2023-02-02,I,2023-02-02
1036153,1036153,FRA,F,A,,0,A,2023-02-05,A,2023-02-05
1036154,1036154,BRA,M,A,,0,A,2023-01-26,A,2023-01-26
1036155,1036155,BRA,M,B,,0,B,2023-01-31,I,2023-01-31
1036156,1036156,,F,A,,0,A,2023-02-05,A,2023-02-05
1036157,1036157,USA,F,A,,0,A,2023-01-26,I,2023-01-26
1036158,1036158,USA,,A,,0,A,2023-01-25,I,2023-01-25
1036159,1036159,USA,F,A,,0,A,2023-01-28,A,2023-01-28
1036160,1036160,TUR,M,A,,0,A,2023-01-25,A,2023-01-25
1036161,1036161,ESP,M,A,,0,A,2023-01-27,A,2023-01-27
1036162,1036162,USA,M,A,,0,A,2023-01-30,I,2023-01-30
1036163,1036163,BRA,M,A,,0,A,2023-02-06,A,2023-02-06
1036164,1036164,GBR,,B,,0,B,2023-01-28,A,2023-01-28
1036165,1036165,BRA,M,B,,0,B,2023-02-03,,2023-02-03
1036166,1036166,USA,F,B,,0,B,2023-01-25,A,2023-01-25
1036167,1036167,FRA,M,A,,0,A,2023-01-30,A,2023-01-30
1036168,1036168,USA,O,A,,0,A,2023-02-03,A,2023-02-03
1036169,1036169,DEU,F,A,,0,A,2023-01-25,A,2023-01-25
1036170,1036170,BRA,M,B,,0,B,2023-01-25,I,2023-01-25
1036171,1036171,USA,F,A,,0,A,2023-01-25,A,2023-01-25
1036172,1036172,MEX,F,B,,0,B,2023-01-25,A,2023-01-25
1036173,1036173,USA,M,A,,0,A,2023-01-27,A,2023-01-27
1036174,1036174,BRA,O,A,2023-01-26,195.46,A,2023-01-26,I,2023-01-26
1036175,1036175,USA,F,A,,0,A,2023-01-26,I,2023-01-26
1036176,1036176,FRA,M,A,,0,A,2023-01-30,A,2023-01-30
1036177,1036177,MEX,F,B,,0,B,2023-02-01,A,2023-02-01
1036178,1036178,FRA,M,A,,0,A,2023-02-02,A,2023-02-02
1036179,1036179,CAN,M,A,,0,A,2023-01-28,A,2023-01-28
1036180,1036180,BRA,F,A,,0,A,2023-01-26,I,2023-01-26
1036181,1036181,FRA,M,A,,0,A,2023-01-26,A,2023-01-26
1036182,1036182,TUR,F,A,2023-01-26,132,A,2023-01-26,A,2023-01-26
1036183,1036183,USA,M,A,,0,A,2023-01-30,A,2023-01-30
1036184,1036184,USA,O,B,,0,B,2023-01-25,A,2023-01-25
1036186,1036186,FRA,M,A,,0,A,2023-01-28,I,2023-01-28
1036187,1036187,USA,F,B,,0,B,2023-01-25,A,2023-01-25
1036188,1036188,USA,M,B,,0,B,2023-01-27,A,2023-01-27
1036189,1036189,DEU,,B,,0,B,2023-01-31,I,2023-01-31
1036190,1036190,BRA,M,B,,0,B,2023-02-02,I,2023-02-02
1036191,1036191,TUR,,B,,0,B,2023-01-25,A,2023-01-25
1036192,1036192,USA,M,A,,0,A,2023-01-29,A,2023-01-29
1036193,1036193,GBR,F,A,,0,A,2023-02-04,A,2023-02-04
1036194,1036194,USA,F,A,,0,A,2023-01-27,A,2023-01-27
1036195,1036195,AUS,M,B,,0,B,2023-01-25,I,2023-01-25
1036196,1036196,USA,M,B,,0,B,2023-01-28,I,2023-01-28
1036197,1036197,MEX,F,B,,0,B,2023-02-05,A,2023-02-05
1036198,1036198,MEX,M,B,,0,B,2023-02-05,I,2023-02-05
1036199,1036199,DEU,F,B,,0,B,2023-01-29,I,2023-01-29
1036200,1036200,AUS,M,A,,0,A,2023-01-26,A,2023-01-26
1036201,1036201,TUR,M,A,,0,A,2023-02-02,A,2023-02-02
1036202,1036202,MEX,F,B,,0,B,2023-01-25,I,2023-01-25
1036203,1036203,BRA,M,B,,0,B,2023-01-28,A,2023-01-28
1036204,1036204,DEU,,B,,0,B,2023-01-29,A,2023-01-29
1036205,1036205,USA,M,B,,0,B,2023-01-26,I,2023-01-26
1036206,1036206,DEU,M,A,,0,A,2023-01-25,A,2023-01-25
1036207,1036207,DEU,M,B,,0,B,2023-02-02,I,2023-02-02
1036208,1036208,USA,M,A,,0,A,2023-01-26,I,2023-01-26
1036209,1036209,TUR,M,B,,0,B,2023-01-29,A,2023-01-29
1036210,1036210,BRA,M,B,,0,B,2023-01-25,A,2023-01-25
1036211,1036211,AUS,F,B,2023-02-04,42.32,B,2023-02-04,A,2023-02-04
1036212,1036212,ESP,M,B,,0,B,2023-01-26,I,2023-01-26
1036213,1036213,FRA,F,A,,0,A,2023-01-26,I,2023-01-26
1036214,1036214,USA,M,A,,0,A,2023-01-27,A,2023-01-27
1036215,1036215,FRA,F,B,,0,B,2023-02-05,I,2023-02-05
1036216,1036216,USA,O,A,,0,A,2023-01-26,A,2023-01-26
1036217,1036217,ESP,F,A,,0,A,2023-01-30,I,2023-01-30
1036218,1036218,MEX,F,A,,0,A,2023-01-26,A,2023-01-26
1036219,1036219,TUR,M,B,,0,B,2023-01-26,I,2023-01-26
1036220,1036220,MEX,M,B,,0,B,2023-01-29,A,2023-01-29
1036221,1036221,MEX,,B,,0,B,2023-01-31,A,2023-01-31
1036222,1036222,DEU,M,A,,0,A,2023-01-29,A,2023-01-29
1036223,1036223,USA,F,B,,0,B,2023-01-25,I,2023-01-25
1036224,1036224,DEU,F,B,,0,B,2023-02-06,I,2023-02-06
1036225,1036225,MEX,M,B,,0,B,2023-01-28,A,2023-01-28
1036226,1036226,BRA,F,A,,0,A,2023-01-31,I,2023-01-31
1036227,1036227,MEX,M,A,,0,A,2023-01-27,I,2023-01-27
1036228,1036228,FRA,M,A,,0,A,2023-01-28,I,2023-01-28
1036229,1036229,USA,,B,,0,B,2023-01-27,A,2023-01-27
1036230,1036230,MEX,,A,,0,A,2023-01-27,A,2023-01-27
1036231,1036231,DEU,O,B,,0,B,2023-01-28,I,2023-01-28
1036232,1036232,DEU,M,A,,0,A,2023-01-31,A,2023-01-31
1036233,1036233,USA,M,A,,0,A,2023-02-01,A,2023-02-01
1036234,1036234,BRA,M,A,,0,A,2023-01-27,A,2023-01-27
1036235,1036235,MEX,M,B,,0,B,2023-01-26,A,2023-01-26
1036236,1036236,BRA,,B,2023-01-27,25.52,B,2023-01-27,A,2023-01-27
1036237,1036237,BRA,F,A,,0,A,2023-02-02,A,2023-02-02
1036238,1036238,DEU,M,A,,0,A,2023-01-25,A,2023-01-25
1036239,1036239,FRA,F,B,,0,B,2023-01-25,I,2023-01-25
1036240,1036240,USA,F,A,,0,A,2023-01-28,A,2023-01-28
1036241,1036241,USA,M,B,,0,B,2023-01-25,A,2023-01-25
1036242,1036242,DEU,M,A,,0,A,2023-01-26,A,2023-01-26
1036243,1036243,USA,,B,,0,B,2023-01-29,I,2023-01-29
1036244,1036244,DEU,M,A,,0,A,2023-01-31,I,2023-01-31
1036245,1036245,GBR,M,B,,0,B,2023-01-26,A,2023-01-26
1036246,1036246,DEU,M,B,,0,B,2023-01-31,A,2023-01-31
1036247,1036247,USA,F,A,,0,A,2023-01-27,A,2023-01-27
1036248,1036248,FRA,M,A,,0,A,2023-01-25,I,2023-01-25
1036249,1036249,FRA,M,B,,0,B,2023-01-26,A,2023-01-26
1036250,1036250,USA,,B,,0,B,2023-01-27,I,2023-01-27
1036251,1036251,USA,M,B,,0,B,2023-01-29,I,2023-01-29
1036252,1036252,USA,M,A,,0,A,2023-01-30,I,2023-01-30
1036253,1036253,ESP,M,B,,0,B,2023-01-29,A,2023-01-29
1036254,1036254,TUR,M,A,,0,A,2023-01-28,I,2023-01-28
1036255,1036255,FRA,M,A,,0,A,2023-01-28,A,2023-01-28
1036256,1036256,USA,M,B,,0,B,2023-02-06,A,2023-02-06
1036257,1036257,MEX,M,B,,0,B,2023-01-25,A,2023-01-25
1036258,1036258,DEU,F,A,,0,A,2023-02-04,A,2023-02-04
1036259,1036259,TUR,M,B,,0,B,2023-01-31,A,2023-01-31
1036260,1036260,USA,M,B,,0,B,2023-01-26,I,2023-01-26
1036261,1036261,GBR,F,A,,0,A,2023-01-26,A,2023-01-26
1036262,1036262,TUR,F,B,,0,B,2023-01-26,A,2023-01-26
1036263,1036263,MEX,,B,,0,B,2023-01-27,A,2023-01-27
1036264,1036264,MEX,F,A,,0,A,2023-01-25,A,2023-01-25
1036266,1036266,BRA,F,A,,0,A,2023-01-26,A,2023-01-26
1036267,1036267,USA,M,A,,0,A,2023-02-04,I,2023-02-04
1036268,1036268,BRA,F,A,,0,A,2023-01-25,I,2023-01-25
1036269,1036269,USA,,B,,0,B,2023-01-30,A,2023-01-30
1036270,1036270,MEX,M,B,,0,B,2023-01-25,I,2023-01-25
1036271,1036271,USA,M,A,,0,A,2023-01-25,A,2023-01-25
1036272,1036272,USA,,B,,0,B,2023-01-28,I,2023-01-28
1036273,1036273,TUR,M,A,,0,A,2023-02-06,A,2023-02-06
1036274,1036274,DEU,M,B,,0,B,2023-01-27,A,2023-01-27
1036275,1036275,USA,,A,,0,A,2023-01-28,I,2023-01-28
1036276,1036276,USA,F,A,,0,A,2023-01-31,I,2023-01-31
1036277,1036277,USA,M,B,,0,B,2023-01-27,A,2023-01-27
1036278,1036278,USA,M,B,,0,B,2023-02-03,I,2023-02-03
1036279,1036279,DEU,,A,,0,A,2023-01-25,A,2023-01-25
1036280,1036280,MEX,M,A,,0,A,2023-01-31,A,2023-01-31
1036281,1036281,ESP,M,B,2023-01-27,267.8,B,2023-01-27,I,2023-01-27
1036282,1036282,MEX,F,B,,0,B,2023-01-25,A,2023-01-25
1036283,1036283,USA,M,A,,0,A,2023-01-29,I,2023-01-29
1036284,1036284,TUR,M,A,,0,A,2023-02-05,A,2023-02-05
1036285,1036285,BRA,O,A,,0,A,2023-01-27,A,2023-01-27
1036286,1036286,BRA,F,A,2023-01-27,65.54,A,2023-01-27,I,2023-01-27
1036287,1036287,USA,F,B,,0,B,2023-01-28,I,2023-01-28
1036288,1036288,GBR,F,A,,0,A,2023-01-28,A,2023-01-28
1036289,1036289,DEU,F,B,,0,B,2023-01-25,A,2023-01-25
1036290,1036290,USA,F,A,,0,A,2023-02-04,A,2023-02-04
1036291,1036291,FRA,F,A,,0,A,2023-01-31,A,2023-01-31
1036292,1036292,AUS,M,B,,0,B,2023-02-06,I,2023-02-06
1036293,1036293,FRA,M,B,,0,B,2023-01-25,A,2023-01-25
1036294,1036294,BRA,F,A,,0,A,2023-01-26,A,2023-01-26
1036295,1036295,USA,M,A,,0,A,2023-01-25,I,2023-01-25
1036296,1036296,USA,M,A,,0,A,2023-01-26,I,2023-01-26
1036297,1036297,GBR,M,B,,0,B,2023-01-25,I,2023-01-25
1036298,1036298,DEU,M,A,,0,A,2023-01-27,I,2023-01-27
1036300,1036300,DEU,,A,,0,A,2023-01-27,A,2023-01-27
1036301,1036301,DEU,F,B,,0,B,2023-01-26,A,2023-01-26
1036302,1036302,GBR,M,A,,0,A,2023-01-27,A,2023-01-27
1036303,1036303,FRA,M,A,,0,A,2023-01-27,A,2023-01-27
1036304,1036304,USA,M,A,,0,A,2023-01-27,I,2023-01-27
1036305,1036305,MEX,F,A,,0,A,2023-01-27,I,2023-01-27
1036306,1036306,BRA,F,A,,0,A,2023-01-30,A,2023-01-30
1036307,1036307,USA,M,B,,0,B,2023-02-06,I,2023-02-06
1036308,1036308,MEX,F,A,,0,A,2023-01-29,A,2023-01-29
1036309,1036309,TUR,M,A,,0,A,2023-01-26,I,2023-01-26
1036310,1036310,MEX,F,A,,0,A,2023-01-26,A,2023-01-26
1036311,1036311,BRA,M,A,,0,A,2023-01-28,I,2023-01-28
1036312,1036312,BRA,M,B,,0,B,2023-01-28,A,2023-01-28
1036313,1036313,USA,M,A,,0,A,2023-01-28,I,2023-01-28
1036314,1036314,USA,F,A,,0,A,2023-01-30,I,2023-01-30
1036315,1036315,FRA,O,A,,0,A,2023-01-31,I,2023-01-31
1036316,1036316,USA,M,B,,0,B,2023-02-05,I,2023-02-05
1036317,1036317,MEX,M,A,,0,A,2023-01-26,A,2023-01-26
1036318,1036318,BRA,M,A,,0,A,2023-01-30,A,2023-01-30
1036319,1036319,USA,M,A,,0,A,2023-01-29,A,2023-01-29
1036320,1036320,USA,F,A,,0,A,2023-01-27,I,2023-01-27
1036321,1036321,USA,F,B,,0,B,2023-01-26,I,2023-01-26
1036322,1036322,USA,M,A,,0,A,2023-01-28,A,2023-01-28
1036323,1036323,AUS,M,B,,0,B,2023-01-25,A,2023-01-25
1036324,1036324,TUR,F,B,,0,B,2023-01-28,A,2023-01-28
1036325,1036325,TUR,M,B,,0,B,2023-01-28,A,2023-01-28
1036326,1036326,ESP,F,B,,0,B,2023-01-28,I,2023-01-28
1036327,1036327,USA,M,A,,0,A,2023-01-26,A,2023-01-26
1036328,1036328,MEX,M,B,,0,B,2023-01-26,I,2023-01-26
1036329,1036329,FRA,M,A,,0,A,2023-01-25,A,2023-01-25
1036330,1036330,CAN,F,B,,0,B,2023-01-26,I,2023-01-26
1036331,1036331,USA,F,A,,0,A,2023-01-29,A,2023-01-29
1036332,1036332,USA,F,A,,0,A,2023-01-28,A,2023-01-28
1036333,1036333,CAN,F,B,,0,B,2023-01-26,A,2023-01-26
1036334,1036334,DEU,F,A,,0,A,2023-01-29,I,2023-01-29
1036335,1036335,USA,F,B,,0,B,2023-02-04,A,2023-02-04
1036336,1036336,USA,F,A,,0,A,2023-02-02,A,2023-02-02
1036337,1036337,FRA,,B,,0,B,2023-01-26,I,2023-01-26
1036338,1036338,FRA,F,B,,0,B,2023-01-25,A,2023-01-25
1036339,1036339,BRA,F,B,,0,B,2023-01-25,A,2023-01-25
1036340,1036340,ESP,M,B,,0,B,2023-02-02,A,2023-02-02
1036341,1036341,USA,M,A,,0,A,2023-02-03,I,2023-02-03
1036342,1036342,DEU,,A,,0,A,2023-01-28,A,2023-01-28
1036343,1036343,BRA,F,A,,0,A,2023-01-28,I,2023-01-28
1036344,1036344,BRA,M,A,,0,A,2023-01-25,A,2023-01-25
1036345,1036345,MEX,F,B,,0,B,2023-01-26,I,2023-01-26
1036346,1036346,MEX,F,B,,0,B,2023-01-29,A,2023-01-29
1036347,1036347,TUR,M,B,,0,B,2023-01-25,A,2023-01-25
1036349,1036349,BRA,M,B,,0,B,2023-01-26,A,2023-01-26
1036350,1036350,ESP,,A,,0,A,2023-01-27,I,2023-01-27
1036351,1036351,BRA,M,B,,0,B,2023-01-26,I,2023-01-26
1036352,1036352,TUR,F,A,,0,A,2023-01-25,I,2023-01-25
1036353,1036353,USA,M,B,,0,B,2023-01-30,A,2023-01-30
1036354,1036354,ESP,,B,,0,B,2023-01-25,I,2023-01-25
1036355,1036355,DEU,M,A,,0,A,2023-01-25,A,2023-01-25
1036356,1036356,FRA,F,B,,0,B,2023-01-27,A,2023-01-27
1036357,1036357,FRA,F,A,,0,A,2023-01-26,I,2023-01-26
1036358,1036358,TUR,F,B,,0,B,2023-02-01,A,2023-02-01
1036359,1036359,MEX,F,A,,0,A,2023-01-26,A,2023-01-26
1036360,1036360,DEU,F,A,,0,A,2023-01-25,A,2023-01-25
1036361,1036361,MEX,M,B,,0,B,2023-01-26,A,2023-01-26
1036362,1036362,FRA,M,A,,0,A,2023-01-28,I,2023-01-28
1036363,1036363,BRA,,A,,0,A,2023-01-26,A,2023-01-26
1036364,1036364,ESP,O,B,,0,B,2023-02-01,I,2023-02-01
1036365,1036365,TUR,M,B,,0,B,2023-01-26,I,2023-01-26
1036366,1036366,USA,,B,,0,B,2023-02-05,A,2023-02-05
1036367,1036367,USA,F,A,,0,A,2023-01-25,A,2023-01-25
1036368,1036368,DEU,F,B,,0,B,2023-01-27,A,2023-01-27
1036369,1036369,BRA,M,A,,0,A,2023-01-27,A,2023-01-27
1036370,1036370,BRA,F,A,,0,A,2023-01-28,A,2023-01-28
